0,1,2,3,4,5,6,7,8,9,10
-0.3222174963080417,0.11100571332885137,-1.0305828270924398,-1.334561939822579,-0.7312907166242754,0.7804963147398076,1.3002527468185006,0.01341260269070752,-0.5720815266254383,-0.4596595345900922,-0.8391822562965922
-0.4420152745230032,0.010814328206987587,-1.3983578137437396,0.03504508615553134,-0.7312907166242754,-1.2812360303499546,1.3002527468185006,0.20759943269416894,-0.5720815266254383,2.1755232400253894,-0.8391822562965922
-1.5964302282308145,0.11100571332885137,1.1760670928153578,1.274651008142992,2.763543777886815,0.7804963147398076,-0.7690812439710907,0.2316954478639974,-0.5720815266254383,-0.4596595345900922,-0.8391822562965922
0.5490390725280422,-0.18956844203674,-1.3983578137437396,-1.334561939822579,1.0161265306312697,-1.2812360303499546,-0.7690812439710907,-0.11708239735338317,-0.5720815266254383,-0.4596595345900922,-0.8391822562965922
2.1935358462061507,0.21119709845071516,-1.0305828270924398,0.7165643018959655,-0.7312907166242754,0.7804963147398076,1.3002527468185006,-0.3728338617423636,-0.5720815266254383,2.1755232400253894,-0.8391822562965922
-0.03905911143631443,0.311388483572579,1.1760670928153578,0.5244607763477206,1.0161265306312697,0.7804963147398076,-0.7690812439710907,0.8531852475754605,-0.5720815266254383,2.1755232400253894,1.191636253622801
1.8885960471135212,0.9125367943037617,0.8082921061640582,-1.334561939822579,1.0161265306312697,0.7804963147398076,1.3002527468185006,-1.570206263157259,-0.5720815266254383,-0.4596595345900922,1.191636253622801
-2.9686593241476467,-1.191482293255378,-0.2950328537898406,0.5455579369989615,4.510961025142359,0.7804963147398076,-0.7690812439710907,0.32563953090946446,1.7480026070737547,-0.4596595345900922,-0.8391822562965922
-1.6073209353412654,0.311388483572579,-0.2950328537898406,0.986868812850361,1.0161265306312697,-1.2812360303499546,1.3002527468185006,-0.44471648757674764,-0.5720815266254383,-0.4596595345900922,1.191636253622801
0.38567846587127647,-1.3918650634991054,-1.0305828270924398,0.8651651474925541,-0.7312907166242754,0.7804963147398076,1.3002527468185006,-0.5004858931790265,-0.5720815266254383,-0.4596595345900922,1.191636253622801
-1.313271843359087,-0.9910995230116503,0.44051711951275857,0.33261839957806444,1.0161265306312697,-1.2812360303499546,-0.7690812439710907,-0.3538029035917615,-0.5720815266254383,-0.4596595345900922,1.191636253622801
-1.6508837637830696,-1.6924392188646968,-0.6628078404411403,-1.334561939822579,1.0161265306312697,0.7804963147398076,-0.7690812439710907,-0.41957057943571147,-0.5720815266254383,2.1755232400253894,1.191636253622801
-1.8795886131025417,-0.690525367646059,1.911617066117957,-1.334561939822579,1.0161265306312697,0.7804963147398076,-0.7690812439710907,-1.289202374717738,-0.5720815266254383,-0.4596595345900922,-0.8391822562965922
-1.084566994039615,-1.592247833742833,0.07274213286145896,-1.334561939822579,1.0161265306312697,-1.2812360303499546,-0.7690812439710907,1.5662013579695815,-0.5720815266254383,-0.4596595345900922,-0.8391822562965922
-0.14796618254082491,-0.5903339825241951,0.8082921061640582,-1.334561939822579,1.0161265306312697,0.7804963147398076,1.3002527468185006,-0.6006538708259517,-0.5720815266254383,2.1755232400253894,-0.8391822562965922
